corpus,session_id
Qaqet,2888
Qaqet,2889
Qaqet,2890
Qaqet,2891
Qaqet,2892
Qaqet,2893
Qaqet,2894
Qaqet,2895
Qaqet,2896
Qaqet,2897
Qaqet,2898
Qaqet,2899
Qaqet,2900
Qaqet,2901
Qaqet,2902
Qaqet,2903
Qaqet,2904
Russian,2905
Russian,2906
Russian,2907
Russian,2908
Russian,2909
Russian,2910
Russian,2911
Russian,2912
Russian,2913
Russian,2914
Russian,2915
Russian,2916
Russian,2917
Russian,2918
Russian,2919
Russian,2920
Russian,2921
Russian,2922
Russian,2923
Russian,2924
Russian,2925
Russian,2926
Russian,2927
Russian,2928
Russian,2929
Russian,2930
Russian,2931
Russian,2932
Russian,2933
Russian,2934
Russian,2935
Russian,2936
Russian,2937
Russian,2938
Russian,2939
Russian,2940
Russian,2941
Russian,2942
Russian,2943
Russian,2944
Russian,2945
Russian,2946
Russian,2947
Russian,2948
Russian,2949
Russian,2950
Russian,2951
Russian,2952
Russian,2953
Russian,2954
Russian,2955
Russian,2956
Russian,2957
Russian,2958
Russian,2959
Russian,2960
Russian,2961
Russian,2962
Russian,2963
Russian,2964
Russian,2965
Russian,2966
Russian,2967
Russian,2968
Russian,2969
Russian,2970
Russian,2971
Russian,2972
Russian,2973
Russian,2974
Russian,2975
Russian,2976
Russian,2977
Russian,2978
Russian,2979
Russian,2980
Russian,2981
Russian,2982
Russian,2983
Russian,2984
Russian,2985
Russian,2986
Russian,2987
Russian,2988
Russian,2989
Russian,2990
Russian,2991
Russian,2992
Russian,2993
Russian,2994
Russian,2995
Russian,2996
Russian,2997
Russian,2998
Russian,2999
Russian,3000
Russian,3001
Russian,3002
Russian,3003
Russian,3004
Russian,3005
Russian,3006
Russian,3007
Russian,3008
Russian,3009
Russian,3010
Russian,3011
Russian,3012
Russian,3013
Russian,3014
Russian,3015
Russian,3016
Russian,3017
Russian,3018
Russian,3019
Russian,3020
Russian,3021
Russian,3022
Russian,3023
Russian,3024
Russian,3025
Russian,3026
Russian,3027
Russian,3028
Russian,3029
Russian,3030
Russian,3031
Russian,3032
Russian,3033
Russian,3034
Russian,3035
Russian,3036
Russian,3037
Russian,3038
Russian,3039
Russian,3040
Russian,3041
Russian,3042
Russian,3043
Russian,3044
Russian,3045
Russian,3046
Russian,3047
Russian,3048
Russian,3049
Russian,3050
Russian,3051
Russian,3052
Russian,3053
Russian,3054
Russian,3055
Russian,3056
Russian,3057
Russian,3058
Russian,3059
Russian,3060
Russian,3061
Russian,3062
Russian,3063
Russian,3064
Russian,3065
Russian,3066
Russian,3067
Russian,3068
Russian,3069
Russian,3070
Russian,3071
Russian,3072
Russian,3073
Russian,3074
Russian,3075
Russian,3076
Russian,3077
Russian,3078
Russian,3079
Russian,3080
Russian,3081
Russian,3082
Russian,3083
Russian,3084
Russian,3085
Russian,3086
Russian,3087
Russian,3088
Russian,3089
Russian,3090
Russian,3091
Russian,3092
Russian,3093
Russian,3094
Russian,3095
Russian,3096
Russian,3097
Russian,3098
Russian,3099
Russian,3100
Russian,3101
Russian,3102
Russian,3103
Russian,3104
Russian,3105
Russian,3106
Russian,3107
Russian,3108
Russian,3109
Russian,3110
Russian,3111
Russian,3112
Russian,3113
Russian,3114
Russian,3115
Russian,3116
Russian,3117
Russian,3118
Russian,3119
Russian,3120
Russian,3121
Russian,3122
Russian,3123
Russian,3124
Russian,3125
Russian,3126
Russian,3127
Russian,3128
Russian,3129
Russian,3130
Russian,3131
Russian,3132
Russian,3133
Russian,3134
Russian,3135
Russian,3136
Russian,3137
Russian,3138
Russian,3139
Russian,3140
Russian,3141
Russian,3142
Russian,3143
Russian,3144
Russian,3145
Russian,3146
Russian,3147
Russian,3148
Russian,3149
Russian,3150
Russian,3151
Russian,3152
Russian,3153
Russian,3154
Russian,3155
Russian,3156
Russian,3157
Russian,3158
Russian,3159
Russian,3160
Russian,3161
Russian,3162
Russian,3163
Russian,3164
Russian,3165
Russian,3166
Russian,3167
Russian,3168
Russian,3169
Russian,3170
Russian,3171
Russian,3172
Russian,3173
Russian,3174
Russian,3175
Russian,3176
Russian,3177
Russian,3178
Russian,3179
Russian,3180
Russian,3181
Russian,3182
Russian,3183
Russian,3184
Russian,3185
Russian,3186
Russian,3187
Russian,3188
Russian,3189
Russian,3190
Russian,3191
Russian,3192
Russian,3193
Russian,3194
Russian,3195
Russian,3196
Russian,3197
Russian,3198
Russian,3199
Russian,3200
Russian,3201
Russian,3202
Russian,3203
Russian,3204
Russian,3205
Russian,3206
Russian,3207
Russian,3208
Russian,3209
Russian,3210
Russian,3211
Russian,3212
Russian,3213
Russian,3214
Russian,3215
Russian,3216
Russian,3217
Russian,3218
Russian,3219
Russian,3220
Russian,3221
Russian,3222
Russian,3223
Russian,3224
Russian,3225
Russian,3226
Russian,3227
Russian,3228
Russian,3229
Russian,3230
Russian,3231
Russian,3232
Russian,3233
Russian,3234
Russian,3235
Russian,3236
Russian,3237
Russian,3238
Russian,3239
Russian,3240
Russian,3241
Russian,3242
Russian,3243
Russian,3244
Russian,3245
Russian,3246
Russian,3247
Russian,3248
Russian,3249
Russian,3250
Russian,3251
Russian,3252
Russian,3253
Russian,3254
Russian,3255
Russian,3256
Russian,3257
Russian,3258
Russian,3259
Russian,3260
Russian,3261
Russian,3262
Russian,3263
Russian,3264
Russian,3265
Russian,3266
Russian,3267
Russian,3268
Russian,3269
Russian,3270
Russian,3271
Russian,3272
Russian,3273
Russian,3274
Russian,3275
Russian,3276
Russian,3277
Russian,3278
Russian,3279
Russian,3280
Russian,3281
Russian,3282
Russian,3283
Russian,3284
Russian,3285
Russian,3286
Russian,3287
Russian,3288
Russian,3289
Russian,3290
Russian,3291
Russian,3292
Russian,3293
Russian,3294
Russian,3295
Russian,3296
Russian,3297
Russian,3298
Russian,3299
Russian,3300
Russian,3301
Russian,3302
Russian,3303
Russian,3304
Russian,3305
Russian,3306
Russian,3307
Russian,3308
Russian,3309
Russian,3310
Russian,3311
Russian,3312
Russian,3313
Russian,3314
Russian,3315
Russian,3316
Russian,3317
Russian,3318
Russian,3319
Russian,3320
Russian,3321
Russian,3322
Russian,3323
Russian,3324
Russian,3325
Russian,3326
Russian,3327
Russian,3328
Russian,3329
Russian,3330
Russian,3331
Russian,3332
Russian,3333
Russian,3334
Russian,3335
Russian,3336
Russian,3337
Russian,3338
Russian,3339
Russian,3340
Russian,3341
Russian,3342
Russian,3343
Russian,3344
Russian,3345
Russian,3346
Russian,3347
Russian,3348
Russian,3349
Russian,3350
Russian,3351
Russian,3352
Russian,3353
Russian,3354
Sesotho,3355
Sesotho,3356
Sesotho,3357
Sesotho,3358
Sesotho,3359
Sesotho,3360
Sesotho,3361
Sesotho,3362
Sesotho,3363
Sesotho,3364
Sesotho,3365
Sesotho,3366
Sesotho,3367
Sesotho,3368
Sesotho,3369
Sesotho,3370
Sesotho,3371
Sesotho,3372
Sesotho,3373
Sesotho,3374
Sesotho,3375
Sesotho,3376
Sesotho,3377
Sesotho,3378
Sesotho,3379
Sesotho,3380
Sesotho,3381
Sesotho,3382
Sesotho,3383
Sesotho,3384
Sesotho,3385
Sesotho,3386
Sesotho,3387
Sesotho,3388
Sesotho,3389
Sesotho,3390
Sesotho,3391
Sesotho,3392
Sesotho,3393
Sesotho,3394
Sesotho,3395
Sesotho,3396
Sesotho,3397
Sesotho,3398
Sesotho,3399
Sesotho,3400
Sesotho,3401
Sesotho,3402
Sesotho,3403
Sesotho,3404
Sesotho,3405
Sesotho,3406
Sesotho,3407
Sesotho,3408
Sesotho,3409
Sesotho,3410
Sesotho,3411
Sesotho,3412
Sesotho,3413
Sesotho,3414
Sesotho,3415
Sesotho,3416
Sesotho,3417
Sesotho,3418
Sesotho,3419
Sesotho,3420
Sesotho,3421
Sesotho,3422
Sesotho,3423
Tuatschin,3424
Tuatschin,3425
Tuatschin,3426
Tuatschin,3427
Tuatschin,3428
Tuatschin,3429
Tuatschin,3430
Tuatschin,3431
Tuatschin,3432
Tuatschin,3433
Tuatschin,3434
Tuatschin,3435
Tuatschin,3436
Tuatschin,3437
Tuatschin,3438
Tuatschin,3439
Tuatschin,3440
Tuatschin,3441
Tuatschin,3442
Tuatschin,3443
Tuatschin,3444
Tuatschin,3445
Tuatschin,3446
Tuatschin,3447
Tuatschin,3448
Tuatschin,3449
Tuatschin,3450
Tuatschin,3451
Tuatschin,3452
Tuatschin,3453
Tuatschin,3454
Tuatschin,3455
Tuatschin,3456
Tuatschin,3457
Tuatschin,3458
Tuatschin,3459
Tuatschin,3460
Tuatschin,3461
Tuatschin,3462
Tuatschin,3463
Tuatschin,3464
Tuatschin,3465
Tuatschin,3466
Tuatschin,3467
Tuatschin,3468
Tuatschin,3469
Tuatschin,3470
Tuatschin,3471
Tuatschin,3472
Tuatschin,3473
Tuatschin,3474
Turkish,3475
Turkish,3476
Turkish,3477
Turkish,3478
Turkish,3479
Turkish,3480
Turkish,3481
Turkish,3482
Turkish,3483
Turkish,3484
Turkish,3485
Turkish,3486
Turkish,3487
Turkish,3488
Turkish,3489
Turkish,3490
Turkish,3491
Turkish,3492
Turkish,3493
Turkish,3494
Turkish,3495
Turkish,3496
Turkish,3497
Turkish,3498
Turkish,3499
Turkish,3500
Turkish,3501
Turkish,3502
Turkish,3503
Turkish,3504
Turkish,3505
Turkish,3506
Turkish,3507
Turkish,3508
Turkish,3509
Turkish,3510
Turkish,3511
Turkish,3512
Turkish,3513
Turkish,3514
Turkish,3515
Turkish,3516
Turkish,3517
Turkish,3518
Turkish,3519
Turkish,3520
Turkish,3521
Turkish,3522
Turkish,3523
Turkish,3524
Turkish,3525
Turkish,3526
Turkish,3527
Turkish,3528
Turkish,3529
Turkish,3530
Turkish,3531
Turkish,3532
Turkish,3533
Turkish,3534
Turkish,3535
Turkish,3536
Turkish,3537
Turkish,3538
Turkish,3539
Turkish,3540
Turkish,3541
Turkish,3542
Turkish,3543
Turkish,3544
Turkish,3545
Turkish,3546
Turkish,3547
Turkish,3548
Turkish,3549
Turkish,3550
Turkish,3551
Turkish,3552
Turkish,3553
Turkish,3554
Turkish,3555
Turkish,3556
Turkish,3557
Turkish,3558
Turkish,3559
Turkish,3560
Turkish,3561
Turkish,3562
Turkish,3563
Turkish,3564
Turkish,3565
Turkish,3566
Turkish,3567
Turkish,3568
Turkish,3569
Turkish,3570
Turkish,3571
Turkish,3572
Turkish,3573
Turkish,3574
Turkish,3575
Turkish,3576
Turkish,3577
Turkish,3578
Turkish,3579
Turkish,3580
Turkish,3581
Turkish,3582
Turkish,3583
Turkish,3584
Turkish,3585
Turkish,3586
Turkish,3587
Turkish,3588
Turkish,3589
Turkish,3590
Turkish,3591
Turkish,3592
Turkish,3593
Turkish,3594
Turkish,3595
Turkish,3596
Turkish,3597
Turkish,3598
Turkish,3599
Turkish,3600
Turkish,3601
Turkish,3602
Turkish,3603
Turkish,3604
Turkish,3605
Turkish,3606
Turkish,3607
Turkish,3608
Turkish,3609
Turkish,3610
Turkish,3611
Turkish,3612
Turkish,3613
Turkish,3614
Turkish,3615
Turkish,3616
Turkish,3617
Turkish,3618
Turkish,3619
Turkish,3620
Turkish,3621
Turkish,3622
Turkish,3623
Turkish,3624
Turkish,3625
Turkish,3626
Turkish,3627
Turkish,3628
Turkish,3629
Turkish,3630
Turkish,3631
Turkish,3632
Turkish,3633
Turkish,3634
Turkish,3635
Turkish,3636
Turkish,3637
Turkish,3638
Turkish,3639
Turkish,3640
Turkish,3641
Turkish,3642
Turkish,3643
Turkish,3644
Turkish,3645
Turkish,3646
Turkish,3647
Turkish,3648
Turkish,3649
Turkish,3650
Turkish,3651
Turkish,3652
Turkish,3653
Turkish,3654
Turkish,3655
Turkish,3656
Turkish,3657
Turkish,3658
Turkish,3659
Turkish,3660
Turkish,3661
Turkish,3662
Turkish,3663
Turkish,3664
Turkish,3665
Turkish,3666
Turkish,3667
Turkish,3668
Turkish,3669
Turkish,3670
Turkish,3671
Turkish,3672
Turkish,3673
Turkish,3674
Turkish,3675
Turkish,3676
Turkish,3677
Turkish,3678
Turkish,3679
Turkish,3680
Turkish,3681
Turkish,3682
Turkish,3683
Turkish,3684
Turkish,3685
Turkish,3686
Turkish,3687
Turkish,3688
Turkish,3689
Turkish,3690
Turkish,3691
Turkish,3692
Turkish,3693
Turkish,3694
Turkish,3695
Turkish,3696
Turkish,3697
Turkish,3698
Turkish,3699
Turkish,3700
Turkish,3701
Turkish,3702
Turkish,3703
Turkish,3704
Turkish,3705
Turkish,3706
Turkish,3707
Turkish,3708
Turkish,3709
Turkish,3710
Turkish,3711
Turkish,3712
Turkish,3713
Turkish,3714
Turkish,3715
Turkish,3716
Turkish,3717
Turkish,3718
Turkish,3719
Turkish,3720
Turkish,3721
Turkish,3722
Turkish,3723
Turkish,3724
Turkish,3725
Turkish,3726
Turkish,3727
Turkish,3728
Turkish,3729
Turkish,3730
Turkish,3731
Turkish,3732
Turkish,3733
Turkish,3734
Turkish,3735
Turkish,3736
Turkish,3737
Turkish,3738
Turkish,3739
Turkish,3740
Turkish,3741
Turkish,3742
Turkish,3743
Turkish,3744
Turkish,3745
Turkish,3746
Turkish,3747
Turkish,3748
Turkish,3749
Turkish,3750
Turkish,3751
Turkish,3752
Turkish,3753
Turkish,3754
Turkish,3755
Turkish,3756
Turkish,3757
Turkish,3758
Turkish,3759
Turkish,3760
Turkish,3761
Turkish,3762
Turkish,3763
Turkish,3764
Turkish,3765
Turkish,3766
Turkish,3767
Turkish,3768
Turkish,3769
Turkish,3770
Turkish,3771
Turkish,3772
Turkish,3773
Turkish,3774
Turkish,3775
Turkish,3776
Turkish,3777
Turkish,3778
Turkish,3779
Turkish,3780
Turkish,3781
Turkish,3782
Turkish,3783
Turkish,3784
Turkish,3785
Turkish,3786
Turkish,3787
Turkish,3788
Turkish,3789
Turkish,3790
Turkish,3791
Turkish,3792
Turkish,3793
Turkish,3794
Turkish,3795
Turkish,3796
Turkish,3797
Turkish,3798
Turkish,3799
Turkish,3800
Turkish,3801
Turkish,3802
Turkish,3803
Turkish,3804
Turkish,3805
Turkish,3806
Turkish,3807
Turkish,3808
Turkish,3809
Turkish,3810
Turkish,3811
Turkish,3812
Turkish,3813
Turkish,3814
Turkish,3815
Turkish,3816
Turkish,3817
Turkish,3818
Turkish,3819
Turkish,3820
Turkish,3821
Turkish,3822
Turkish,3823
Turkish,3824
Turkish,3825
Turkish,3826
Turkish,3827
Turkish,3828
Turkish,3829
Turkish,3830
Turkish,3831
Turkish,3832
Turkish,3833
Turkish,3834
Turkish,3835
Turkish,3836
Turkish,3837
Turkish,3838
Turkish,3839
Turkish,3840
Turkish,3841
Turkish,3842
Turkish,3843
Turkish,3844
Turkish,3845
Turkish,3846
Turkish,3847
Yucatec,3848
Yucatec,3849
Yucatec,3850
Yucatec,3851
Yucatec,3852
Yucatec,3853
Yucatec,3854
Yucatec,3855
Yucatec,3856
Yucatec,3857
Yucatec,3858
Yucatec,3859
Yucatec,3860
Yucatec,3861
Yucatec,3862
Yucatec,3863
Yucatec,3864
Yucatec,3865
Yucatec,3866
Yucatec,3867
Yucatec,3868
Yucatec,3869
Yucatec,3870
Yucatec,3871
Yucatec,3872
Yucatec,3873
Yucatec,3874
Yucatec,3875
Yucatec,3876
Yucatec,3877
Yucatec,3878
Yucatec,3879
Yucatec,3880
Yucatec,3881
Yucatec,3882
Yucatec,3883
Yucatec,3884
Yucatec,3885
Yucatec,3886
Yucatec,3887
Yucatec,3888
Yucatec,3889
Yucatec,3890
Yucatec,3891
Yucatec,3892
Yucatec,3893
Yucatec,3894
Yucatec,3895
Yucatec,3896
Yucatec,3897
Yucatec,3898
Yucatec,3899
Yucatec,3900
Yucatec,3901
Yucatec,3902
Yucatec,3903
Yucatec,3904
Yucatec,3905
Yucatec,3906
Yucatec,3907
Yucatec,3908
Yucatec,3909
Yucatec,3910
Yucatec,3911
Yucatec,3912
Yucatec,3913
Yucatec,3914
Yucatec,3915
Yucatec,3916
Yucatec,3917
Yucatec,3918
Yucatec,3919
Yucatec,3920
Yucatec,3921
Yucatec,3922
Yucatec,3923
Yucatec,3924
Yucatec,3925
Yucatec,3926
Yucatec,3927
Yucatec,3928
Yucatec,3929
Yucatec,3930
Yucatec,3931
Yucatec,3932
Yucatec,3933
Yucatec,3934
Yucatec,3935
Yucatec,3936
Yucatec,3937
Yucatec,3938
Yucatec,3939
Yucatec,3940
Yucatec,3941
Yucatec,3942
Yucatec,3943
Yucatec,3944
Yucatec,3945
Yucatec,3946
Yucatec,3947
Yucatec,3948
Yucatec,3949
Yucatec,3950
Yucatec,3951
Yucatec,3952
Yucatec,3953
Yucatec,3954
Yucatec,3955
Yucatec,3956
Yucatec,3957
Yucatec,3958
Yucatec,3959
Yucatec,3960
Yucatec,3961
Yucatec,3962
Yucatec,3963
Yucatec,3964
Yucatec,3965
Yucatec,3966
Yucatec,3967
Yucatec,3968
Yucatec,3969
Yucatec,3970
Yucatec,3971
Yucatec,3972
Yucatec,3973
Yucatec,3974
Yucatec,3975
Yucatec,3976
Yucatec,3977
Yucatec,3978
Yucatec,3979
Yucatec,3980
Yucatec,3981
Yucatec,3982
Yucatec,3983
Yucatec,3984
Yucatec,3985
Yucatec,3986
Yucatec,3987
Yucatec,3988
Yucatec,3989
Yucatec,3990
Yucatec,3991
Yucatec,3992
Yucatec,3993
Yucatec,3994
Yucatec,3995
Yucatec,3996
Yucatec,3997
Yucatec,3998
Yucatec,3999
Yucatec,4000
Yucatec,4001
Yucatec,4002
Yucatec,4003
Yucatec,4004
Yucatec,4005
Yucatec,4006
Yucatec,4007
Yucatec,4008
Yucatec,4009
Yucatec,4010
Yucatec,4011
Yucatec,4012
Yucatec,4013
Yucatec,4014
Yucatec,4015
Yucatec,4016
Yucatec,4017
Yucatec,4018
Yucatec,4019
Yucatec,4020
Yucatec,4021
Yucatec,4022
Yucatec,4023
Yucatec,4024
Yucatec,4025
Yucatec,4026
Yucatec,4027
Yucatec,4028
Yucatec,4029
Yucatec,4030
Yucatec,4031
Yucatec,4032
Yucatec,4033
Yucatec,4034
Yucatec,4035
Yucatec,4036
Yucatec,4037
Yucatec,4038
Yucatec,4039
Yucatec,4040
Yucatec,4041
Yucatec,4042
Yucatec,4043
Yucatec,4044
Yucatec,4045
Yucatec,4046
Yucatec,4047
Yucatec,4048
Yucatec,4049
Yucatec,4050
Yucatec,4051
Yucatec,4052
Yucatec,4053
Yucatec,4054
Yucatec,4055
Yucatec,4056
Yucatec,4057
Yucatec,4058
Yucatec,4059
Yucatec,4060
Yucatec,4061
Yucatec,4062
Yucatec,4063
Yucatec,4064
Yucatec,4065
Yucatec,4066
Yucatec,4067
Yucatec,4068
Yucatec,4069
Yucatec,4070
Yucatec,4071
Yucatec,4072
Yucatec,4073
Yucatec,4074
Yucatec,4075
Yucatec,4076
Yucatec,4077
Yucatec,4078
Yucatec,4079
Yucatec,4080
Yucatec,4081
